sample_id,label,sample_type,data_pedigree,source,event_date,state,latitude,longitude,trigger,fatalities,dem_source,rainfall_source,soil_source,landcover_source,original_source_fields,elevation_m,slope_deg,aspect_deg,rainfall_24h_mm,rainfall_72h_mm,rainfall_surround_max_mm,soil_clay_pct,soil_sand_pct,soil_silt_pct,soil_bulk_density,soil_ph,soil_organic_carbon,lc_tree_cover,lc_builtup,saturation_pct,cohesion_kpa,split_target
BG-NER-0233,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2008-06-14,Arunachal Pradesh,28.17449,93.73844,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 48.88, 'temporal_anchor': 'empirical_monsoon_distribution'}",1512.0,18.96,50.91,43.16,80.78,,,,,,,,,,,,TRAIN
BG-NER-0234,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2016-08-05,Arunachal Pradesh,27.95592,92.94275,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 13.37, 'temporal_anchor': 'empirical_monsoon_distribution'}",3073.0,25.2,202.93,4.2,12.67,,,,,,,,,,,,TRAIN
BG-NER-0235,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2010-04-02,Arunachal Pradesh,28.05452,96.32095,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 20.13, 'temporal_anchor': 'empirical_monsoon_distribution'}",1284.0,26.68,275.71,28.21,61.95,,,,,,,,,,,,TRAIN
BG-NER-0236,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2012-09-19,Arunachal Pradesh,27.11955,94.41929,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 32.5, 'temporal_anchor': 'empirical_monsoon_distribution'}",92.0,1.35,45.0,22.93,68.0,,,,,,,,,,,,TRAIN
BG-NER-0237,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2010-04-21,Arunachal Pradesh,28.26784,94.54146,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 23.8, 'temporal_anchor': 'empirical_monsoon_distribution'}",1132.0,25.89,74.05,19.99,69.26,,,,,,,,,,,,TRAIN
BG-NER-0238,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2010-10-03,Arunachal Pradesh,28.35297,95.0536,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 15.93, 'temporal_anchor': 'empirical_monsoon_distribution'}",249.0,30.3,266.73,2.11,14.61,,,,,,,,,,,,TRAIN
BG-NER-0239,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2013-09-02,Arunachal Pradesh,27.9431,92.39027,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 48.52, 'temporal_anchor': 'empirical_monsoon_distribution'}",4980.0,29.02,212.74,9.96,15.17,,,,,,,,,,,,TRAIN
BG-NER-0240,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2013-02-18,Arunachal Pradesh,28.13928,93.50228,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 30.56, 'temporal_anchor': 'empirical_monsoon_distribution'}",1586.0,51.34,196.26,1.16,6.69,,,,,,,,,,,,TRAIN
BG-NER-0241,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2015-08-18,Arunachal Pradesh,27.03331,91.81562,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 60.4, 'temporal_anchor': 'empirical_monsoon_distribution'}",2900.0,39.45,263.02,24.51,50.01,,,,,,,,,,,,TRAIN
BG-NER-0242,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2012-04-08,Arunachal Pradesh,27.69651,96.12068,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 22.94, 'temporal_anchor': 'empirical_monsoon_distribution'}",271.0,3.02,161.57,3.58,13.15,,,,,,,,,,,,TRAIN
BG-NER-0243,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2011-07-16,Arunachal Pradesh,27.34389,95.44768,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 38.73, 'temporal_anchor': 'empirical_monsoon_distribution'}",128.0,3.44,146.31,4.1,71.36,,,,,,,,,,,,TRAIN
BG-NER-0244,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2011-03-22,Arunachal Pradesh,28.1632,96.13767,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 29.13, 'temporal_anchor': 'empirical_monsoon_distribution'}",1104.0,30.97,88.41,7.48,55.41,,,,,,,,,,,,TRAIN
BG-NER-0245,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2015-08-18,Arunachal Pradesh,27.55487,93.77388,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 13.76, 'temporal_anchor': 'empirical_monsoon_distribution'}",1588.0,18.26,315.0,18.25,44.97,,,,,,,,,,,,TRAIN
BG-NER-0246,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2016-07-28,Arunachal Pradesh,27.03286,96.10314,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 33.77, 'temporal_anchor': 'empirical_monsoon_distribution'}",1180.0,29.42,108.97,11.91,24.89,,,,,,,,,,,,TRAIN
BG-NER-0247,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2014-10-01,Arunachal Pradesh,28.34325,96.28773,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 37.41, 'temporal_anchor': 'empirical_monsoon_distribution'}",4286.0,21.87,274.76,0.0,0.14,,,,,,,,,,,,TRAIN
BG-NER-0248,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2010-09-09,Arunachal Pradesh,27.5989,94.90884,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 41.52, 'temporal_anchor': 'empirical_monsoon_distribution'}",109.0,2.13,333.43,54.15,111.35,,,,,,,,,,,,TRAIN
BG-NER-0249,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2012-06-25,Arunachal Pradesh,27.61269,93.00873,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 13.79, 'temporal_anchor': 'empirical_monsoon_distribution'}",1260.0,25.38,71.57,26.01,70.46,,,,,,,,,,,,TRAIN
BG-NER-0250,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2016-07-19,Arunachal Pradesh,26.64745,92.75764,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 25.48, 'temporal_anchor': 'empirical_monsoon_distribution'}",69.0,6.72,81.87,6.19,28.01,,,,,,,,,,,,TRAIN
BG-NER-0251,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2011-08-15,Arunachal Pradesh,28.36443,96.26154,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 38.25, 'temporal_anchor': 'empirical_monsoon_distribution'}",3550.0,51.4,295.2,13.54,67.61,,,,,,,,,,,,TRAIN
BG-NER-0252,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2011-08-05,Arunachal Pradesh,28.49959,95.56322,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 25.66, 'temporal_anchor': 'empirical_monsoon_distribution'}",2612.0,31.12,263.66,9.87,56.57,,,,,,,,,,,,TRAIN
BG-NER-0253,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2016-08-05,Arunachal Pradesh,28.07603,94.35923,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 24.53, 'temporal_anchor': 'empirical_monsoon_distribution'}",973.0,16.92,99.46,6.59,8.52,,,,,,,,,,,,TRAIN
BG-NER-0254,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2015-08-16,Arunachal Pradesh,26.61756,93.3279,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 32.44, 'temporal_anchor': 'empirical_monsoon_distribution'}",77.0,6.38,116.57,3.7,9.69,,,,,,,,,,,,TRAIN
BG-NER-0255,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2016-07-19,Arunachal Pradesh,27.31209,91.90744,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 29.52, 'temporal_anchor': 'empirical_monsoon_distribution'}",4178.0,15.5,32.74,5.29,19.01,,,,,,,,,,,,TRAIN
BG-NER-0256,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2014-05-08,Arunachal Pradesh,27.1004,93.97177,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 7.5, 'temporal_anchor': 'empirical_monsoon_distribution'}",90.0,5.13,68.2,46.39,91.12,,,,,,,,,,,,TRAIN
BG-NER-0257,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2012-06-13,Meghalaya,25.87412,91.64886,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 23.53, 'temporal_anchor': 'empirical_monsoon_distribution'}",363.0,18.54,153.43,15.3,46.42,,,,,,,,,,,,TRAIN
BG-NER-0258,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2015-08-19,Meghalaya,25.8966,92.3744,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 48.81, 'temporal_anchor': 'empirical_monsoon_distribution'}",573.0,12.54,192.99,22.77,65.12,,,,,,,,,,,,TRAIN
BG-NER-0259,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2007-08-26,Meghalaya,25.53984,91.70007,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 15.23, 'temporal_anchor': 'empirical_monsoon_distribution'}",1754.0,2.7,315.0,40.07,55.66,,,,,,,,,,,,TRAIN
BG-NER-0260,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2010-04-21,Meghalaya,25.17981,91.70494,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 28.38, 'temporal_anchor': 'empirical_monsoon_distribution'}",95.0,28.18,275.36,26.69,87.7,,,,,,,,,,,,TRAIN
BG-NER-0261,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2016-07-19,Meghalaya,25.84994,92.3521,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 43.37, 'temporal_anchor': 'empirical_monsoon_distribution'}",682.0,19.37,5.44,14.83,58.27,,,,,,,,,,,,TRAIN
BG-NER-0262,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2011-08-16,Meghalaya,25.63681,92.02824,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 10.78, 'temporal_anchor': 'empirical_monsoon_distribution'}",971.0,17.66,47.12,57.03,96.76,,,,,,,,,,,,TRAIN
BG-NER-0263,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2007-07-27,Meghalaya,25.80934,91.07342,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 15.1, 'temporal_anchor': 'empirical_monsoon_distribution'}",414.0,26.93,221.01,29.63,77.95,,,,,,,,,,,,TRAIN
BG-NER-0264,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2010-06-09,Meghalaya,26.04972,91.30955,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 11.46, 'temporal_anchor': 'empirical_monsoon_distribution'}",47.0,1.91,180.0,21.72,69.05,,,,,,,,,,,,TRAIN
BG-NER-0265,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2007-07-27,Meghalaya,25.39851,90.70149,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 24.78, 'temporal_anchor': 'empirical_monsoon_distribution'}",533.0,7.65,7.13,36.68,115.48,,,,,,,,,,,,TRAIN
BG-NER-0266,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2007-08-26,Meghalaya,25.67788,91.44972,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 25.16, 'temporal_anchor': 'empirical_monsoon_distribution'}",1019.0,15.61,342.65,38.77,56.82,,,,,,,,,,,,TRAIN
BG-NER-0267,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2007-07-27,Meghalaya,26.08076,90.04399,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 42.12, 'temporal_anchor': 'empirical_monsoon_distribution'}",32.0,3.02,108.43,34.52,98.55,,,,,,,,,,,,TRAIN
BG-NER-0268,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2010-04-21,Meghalaya,25.13179,91.4152,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 42.6, 'temporal_anchor': 'empirical_monsoon_distribution'}",17.0,2.13,206.57,23.15,78.06,,,,,,,,,,,,TRAIN
BG-NER-0269,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2007-09-11,Meghalaya,25.88547,91.85801,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 9.42, 'temporal_anchor': 'empirical_monsoon_distribution'}",604.0,38.71,266.42,0.96,25.05,,,,,,,,,,,,TRAIN
BG-NER-0270,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2015-06-16,Meghalaya,25.19749,92.41935,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 7.33, 'temporal_anchor': 'empirical_monsoon_distribution'}",512.0,14.59,140.19,16.14,39.61,,,,,,,,,,,,TRAIN
BG-NER-0271,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2015-08-19,Meghalaya,25.74983,92.63691,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 43.5, 'temporal_anchor': 'empirical_monsoon_distribution'}",562.0,11.98,315.0,35.06,81.02,,,,,,,,,,,,TRAIN
BG-NER-0272,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2014-09-24,Meghalaya,25.85464,92.25443,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 38.34, 'temporal_anchor': 'empirical_monsoon_distribution'}",779.0,11.0,239.04,3.02,125.85,,,,,,,,,,,,TRAIN
BG-NER-0273,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2015-09-06,Meghalaya,26.06103,92.0141,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 14.12, 'temporal_anchor': 'empirical_monsoon_distribution'}",261.0,13.42,65.22,0.87,29.57,,,,,,,,,,,,TRAIN
BG-NER-0274,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2015-09-23,Meghalaya,25.62696,91.46393,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 22.8, 'temporal_anchor': 'empirical_monsoon_distribution'}",1254.0,27.51,50.19,48.44,117.79,,,,,,,,,,,,TRAIN
BG-NER-0275,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2015-09-05,Meghalaya,25.73995,91.7491,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 21.59, 'temporal_anchor': 'empirical_monsoon_distribution'}",737.0,7.83,255.96,6.89,72.47,,,,,,,,,,,,TRAIN
BG-NER-0276,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2010-06-09,Meghalaya,25.24926,91.16693,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 28.86, 'temporal_anchor': 'empirical_monsoon_distribution'}",493.0,44.29,123.15,16.74,60.3,,,,,,,,,,,,TRAIN
BG-NER-0277,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2007-07-26,Meghalaya,26.09067,90.74435,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 35.02, 'temporal_anchor': 'empirical_monsoon_distribution'}",46.0,2.7,135.0,30.27,69.55,,,,,,,,,,,,TRAIN
BG-NER-0278,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2007-09-11,Meghalaya,25.47136,92.02662,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 10.02, 'temporal_anchor': 'empirical_monsoon_distribution'}",1520.0,15.61,107.35,5.68,53.99,,,,,,,,,,,,TRAIN
BG-NER-0279,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2010-05-11,Meghalaya,25.18874,91.74701,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 25.12, 'temporal_anchor': 'empirical_monsoon_distribution'}",176.0,19.31,272.73,16.4,43.46,,,,,,,,,,,,TRAIN
BG-NER-0280,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2015-08-19,Meghalaya,25.92908,90.33198,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 22.19, 'temporal_anchor': 'empirical_monsoon_distribution'}",98.0,3.93,345.96,33.11,72.01,,,,,,,,,,,,TRAIN
BG-NER-0281,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2014-09-21,Meghalaya,25.62174,92.41742,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 27.13, 'temporal_anchor': 'empirical_monsoon_distribution'}",820.0,8.1,69.44,51.71,105.96,,,,,,,,,,,,TRAIN
